Month,Metric,Score
13,test_f1,0.7137546468401487
13,test_f1,0.7203533809038397
13,test_f1,0.7195767195767194
14,test_accuracy,0.7011813759555247
14,test_accuracy,0.7282835302293259
14,test_accuracy,0.7081306462821404
14,test_accuracy,0.7192494788047255
14,test_accuracy,0.7201946472019465
14,test_precision,0.7708533077660594
14,test_precision,0.8165680473372781
14,test_precision,0.7943548387096774
14,test_precision,0.779491833030853
14,test_precision,0.8079601990049752
14,test_f1,0.6515397082658023
14,test_f1,0.6792452830188679
14,test_f1,0.652317880794702
14,test_f1,0.6801266825019795
14,test_f1,0.6685878962536024
15,test_accuracy,0.6809548254620124
15,test_accuracy,0.6701745379876797
15,test_accuracy,0.6747946611909651
15,test_accuracy,0.6724845995893224
15,test_accuracy,0.665982028241335
15,test_precision,0.7528985507246376
15,test_precision,0.7307963354474982
15,test_precision,0.7351502445842069
15,test_precision,0.7311977715877437
15,test_precision,0.714862138533961
15,test_f1,0.6257151460403493
15,test_f1,0.6174456683536766
15,test_f1,0.6241471373479679
15,test_f1,0.622037914691943
15,test_f1,0.6203676685147359
16,test_accuracy,0.7093444909344491
16,test_accuracy,0.7126917712691772
16,test_accuracy,0.702370990237099
16,test_accuracy,0.6870292887029289
16,test_accuracy,0.71484375
16,test_precision,0.7369426751592356
16,test_precision,0.7443365695792881
16,test_precision,0.7280813214739518
16,test_precision,0.7091482649842271
16,test_precision,0.7440818937939859
16,test_f1,0.6895113230035756
16,test_f1,0.6906906906906907
16,test_f1,0.6823459362905627
16,test_f1,0.6670623145400593
16,test_f1,0.6947431302270013
17,test_accuracy,0.7097649186256781
17,test_accuracy,0.7185051235684147
17,test_accuracy,0.7271630991860114
17,test_accuracy,0.7039493518239373
17,test_accuracy,0.6915887850467289
17,test_precision,0.7429178470254958
17,test_precision,0.7539007092198582
17,test_precision,0.7687861271676301
17,test_precision,0.7446808510638298
17,test_precision,0.736404833836858
17,test_f1,0.6853969291081345
17,test_f1,0.6947712418300653
17,test_f1,0.7016155621496868
17,test_f1,0.6739707835325365
17,test_f1,0.6559031281533804
18,test_accuracy,0.7134935304990758
18,test_accuracy,0.7201478743068392
18,test_accuracy,0.7185650887573964
18,test_accuracy,0.7159763313609467
18,test_accuracy,0.7159763313609467
18,test_precision,0.7945066124109867
18,test_precision,0.8067831449126414
18,test_precision,0.7924901185770751
18,test_precision,0.7804410354745925
18,test_precision,0.793
18,test_f1,0.6683782627299957
18,test_f1,0.6746884400515686
18,test_f1,0.6782241014799154
18,test_f1,0.6794657762938231
18,test_f1,0.6737468139337299
19,test_accuracy,0.7068339385935952
19,test_accuracy,0.6919775503466491
19,test_accuracy,0.7041928029052492
19,test_accuracy,0.7018818091779465
19,test_accuracy,0.7045229448662925
19,test_precision,0.7955641272902604
19,test_precision,0.7736030828516378
19,test_precision,0.7793167128347184
19,test_precision,0.7693693693693694
19,test_precision,0.7902298850574713
19,test_f1,0.6501182033096927
19,test_f1,0.6325324931075227
19,test_f1,0.653250773993808
19,test_f1,0.6541554959785523
19,test_f1,0.6483300589390962
20,test_accuracy,0.7111597374179431
20,test_accuracy,0.7195477753464624
20,test_accuracy,0.7323121808898614
20,test_accuracy,0.7075127644055434
20,test_accuracy,0.712618526622903
20,test_precision,0.7628959276018099
20,test_precision,0.796078431372549
20,test_precision,0.8051575931232091
20,test_precision,0.7742555235350624
20,test_precision,0.7710843373493976
20,test_f1,0.6803874092009685
20,test_f1,0.6786460509820308
20,test_f1,0.696694214876033
20,test_f1,0.667771333885667
20,test_f1,0.6786296900489397
21,test_accuracy,0.7292909211398277
21,test_accuracy,0.7086509777925091
21,test_accuracy,0.7215777262180975
21,test_accuracy,0.7076566125290024
21,test_accuracy,0.711965528670865
21,test_precision,0.7853535353535354
21,test_precision,0.7532894736842105
21,test_precision,0.7749790092359362
21,test_precision,0.768624014022787
21,test_precision,0.7804659498207885
21,test_f1,0.6954901229966455
21,test_f1,0.6757654002213205
21,test_f1,0.6872673119880864
21,test_f1,0.6654021244309559
21,test_f1,0.6671773266947529
22,test_accuracy,0.7288859677949392
22,test_accuracy,0.7377587906671048
22,test_accuracy,0.7121261912586263
22,test_accuracy,0.6973381531383503
22,test_accuracy,0.7374301675977654
22,test_precision,0.7584396099024756
22,test_precision,0.7868589743589743
22,test_precision,0.76
22,test_precision,0.741042345276873
22,test_precision,0.7758887171561051
22,test_f1,0.7102212855637512
22,test_f1,0.7110789283128167
22,test_f1,0.6800584368151936
22,test_f1,0.6639912440715067
22,test_f1,0.7153544709654435
23,test_accuracy,0.7173456530869382
23,test_accuracy,0.7008403361344537
23,test_accuracy,0.6869747899159664
23,test_accuracy,0.7025210084033613
23,test_accuracy,0.7147058823529412
23,test_precision,0.7389340560072267
23,test_precision,0.7137870855148342
23,test_precision,0.6971527178602244
23,test_precision,0.7217235188509874
23,test_precision,0.737943585077343
23,test_f1,0.7085318319618882
23,test_f1,0.696763202725724
23,test_f1,0.6844557390936044
23,test_f1,0.694300518134715
23,test_f1,0.7049109083007388
24,test_accuracy,0.713528788413988
24,test_accuracy,0.714487632508834
24,test_accuracy,0.7098939929328622
24,test_accuracy,0.7173144876325088
24,test_accuracy,0.7243816254416962
24,test_precision,0.7723948811700183
24,test_precision,0.7799625468164794
24,test_precision,0.7762039660056658
24,test_precision,0.7926711668273867
24,test_precision,0.7842248413417952
24,test_f1,0.6757297081167533
24,test_f1,0.6734033953112368
24,test_f1,0.6669371196754565
24,test_f1,0.6726677577741407
24,test_f1,0.6892430278884463
25,test_accuracy,0.5774647887323944
25,test_accuracy,0.5915492957746479
25,test_accuracy,0.6056338028169014
25,test_accuracy,0.704225352112676
25,test_accuracy,0.6619718309859155
25,test_precision,0.6666666666666666
25,test_precision,0.6666666666666666
25,test_precision,0.75
25,test_precision,0.8421052631578947
25,test_precision,0.8571428571428571
25,test_f1,0.28571428571428575
25,test_f1,0.40816326530612246
25,test_f1,0.39130434782608703
25,test_f1,0.6037735849056604
25,test_f1,0.5
